Operation,Max(MiB),Min(MiB),Mean(MiB),StdDev,Max(OPs),Min(OPs),Mean(OPs),StdDev,Mean(s),Test#,#Tasks,tPN,reps,fPP,reord,reordoff,reordrand,seed,segcnt,blksiz,xsize,aggs(MiB),API,RefNum,Used(GiB)
write,62.49,62.49,62.49,0.00,15997.85,15997.85,15997.85,0.00,8.19310,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,481.129
write,62.43,62.43,62.43,0.00,15983.33,15983.33,15983.33,0.00,8.20055,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,481.129
write,58.53,58.53,58.53,0.00,14984.70,14984.70,14984.70,0.00,8.74706,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,481.827
write,64.86,64.86,64.86,0.00,16605.41,16605.41,16605.41,0.00,7.89333,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,482.525
write,62.53,62.53,62.53,0.00,16007.33,16007.33,16007.33,0.00,8.18825,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,482.525
write,62.68,62.68,62.68,0.00,16045.71,16045.71,16045.71,0.00,8.16866,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,483.224
write,62.96,62.96,62.96,0.00,16117.69,16117.69,16117.69,0.00,8.13218,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,483.922
write,65.30,65.30,65.30,0.00,16717.07,16717.07,16717.07,0.00,7.84061,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,484.62
write,64.81,64.81,64.81,0.00,16591.55,16591.55,16591.55,0.00,7.89992,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,484.62
write,68.94,68.94,68.94,0.00,17648.57,17648.57,17648.57,0.00,7.42678,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,485.318
write,59.74,59.74,59.74,0.00,15294.25,15294.25,15294.25,0.00,8.57002,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,486.017
write,60.40,60.40,60.40,0.00,15461.36,15461.36,15461.36,0.00,8.47739,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,486.715
write,60.31,60.31,60.31,0.00,15439.09,15439.09,15439.09,0.00,8.48962,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,486.715
write,62.79,62.79,62.79,0.00,16075.48,16075.48,16075.48,0.00,8.15353,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,487.413
write,60.38,60.38,60.38,0.00,15457.32,15457.32,15457.32,0.00,8.47961,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,488.112
write,62.71,62.71,62.71,0.00,16052.66,16052.66,16052.66,0.00,8.16512,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,488.112
write,63.88,63.88,63.88,0.00,16353.08,16353.08,16353.08,0.00,8.01513,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,488.81
write,61.75,61.75,61.75,0.00,15807.24,15807.24,15807.24,0.00,8.29190,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,489.508
write,62.13,62.13,62.13,0.00,15906.45,15906.45,15906.45,0.00,8.24018,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,490.207
write,62.50,62.50,62.50,0.00,15998.76,15998.76,15998.76,0.00,8.19264,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,490.207
write,61.66,61.66,61.66,0.00,15785.36,15785.36,15785.36,0.00,8.30339,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,490.905
write,60.15,60.15,60.15,0.00,15399.09,15399.09,15399.09,0.00,8.51167,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,491.603
write,62.90,62.90,62.90,0.00,16101.71,16101.71,16101.71,0.00,8.14025,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,491.603
write,64.85,64.85,64.85,0.00,16601.76,16601.76,16601.76,0.00,7.89507,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,492.301
write,66.27,66.27,66.27,0.00,16964.27,16964.27,16964.27,0.00,7.72636,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,493
write,61.47,61.47,61.47,0.00,15737.58,15737.58,15737.58,0.00,8.32860,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,493.698
write,61.53,61.53,61.53,0.00,15750.99,15750.99,15750.99,0.00,8.32151,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,493.698
write,68.45,68.45,68.45,0.00,17522.89,17522.89,17522.89,0.00,7.48005,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,494.396
write,60.71,60.71,60.71,0.00,15541.22,15541.22,15541.22,0.00,8.43383,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,495.095
write,69.53,69.53,69.53,0.00,17799.59,17799.59,17799.59,0.00,7.36377,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,495.095
write,66.19,66.19,66.19,0.00,16943.68,16943.68,16943.68,0.00,7.73575,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,495.793
write,62.15,62.15,62.15,0.00,15909.85,15909.85,15909.85,0.00,8.23842,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,496.491
write,60.36,60.36,60.36,0.00,15451.59,15451.59,15451.59,0.00,8.48275,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,497.19
write,63.80,63.80,63.80,0.00,16333.80,16333.80,16333.80,0.00,8.02459,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,497.19
write,61.30,61.30,61.30,0.00,15693.13,15693.13,15693.13,0.00,8.35219,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,497.888
write,60.15,60.15,60.15,0.00,15397.81,15397.81,15397.81,0.00,8.51238,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,498.586
write,60.25,60.25,60.25,0.00,15422.94,15422.94,15422.94,0.00,8.49851,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,499.284
write,66.36,66.36,66.36,0.00,16988.91,16988.91,16988.91,0.00,7.71515,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,499.284
write,61.57,61.57,61.57,0.00,15761.53,15761.53,15761.53,0.00,8.31594,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,499.983
write,62.02,62.02,62.02,0.00,15876.83,15876.83,15876.83,0.00,8.25555,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,500.681
write,63.89,63.89,63.89,0.00,16356.91,16356.91,16356.91,0.00,8.01325,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,500.681
write,64.14,64.14,64.14,0.00,16420.02,16420.02,16420.02,0.00,7.98245,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,501.379
write,60.68,60.68,60.68,0.00,15533.35,15533.35,15533.35,0.00,8.43810,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,502.078
write,61.78,61.78,61.78,0.00,15815.89,15815.89,15815.89,0.00,8.28736,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,502.776
write,61.50,61.50,61.50,0.00,15742.96,15742.96,15742.96,0.00,8.32575,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,502.776
write,60.95,60.95,60.95,0.00,15602.90,15602.90,15602.90,0.00,8.40049,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,503.474
write,60.12,60.12,60.12,0.00,15390.01,15390.01,15390.01,0.00,8.51669,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,504.173
write,60.84,60.84,60.84,0.00,15574.59,15574.59,15574.59,0.00,8.41576,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,504.173
write,60.98,60.98,60.98,0.00,15610.92,15610.92,15610.92,0.00,8.39617,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,504.871
write,62.35,62.35,62.35,0.00,15961.89,15961.89,15961.89,0.00,8.21156,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,505.569
write,62.38,62.38,62.38,0.00,15969.45,15969.45,15969.45,0.00,8.20767,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,506.267
write,65.00,65.00,65.00,0.00,16638.82,16638.82,16638.82,0.00,7.87748,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,506.267
write,62.90,62.90,62.90,0.00,16103.35,16103.35,16103.35,0.00,8.13943,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,506.966
write,65.84,65.84,65.84,0.00,16854.71,16854.71,16854.71,0.00,7.77658,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,506.966
write,70.50,70.50,70.50,0.00,18047.44,18047.44,18047.44,0.00,7.26264,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,507.664
write,62.16,62.16,62.16,0.00,15912.22,15912.22,15912.22,0.00,8.23719,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,507.664
write,62.89,62.89,62.89,0.00,16099.63,16099.63,16099.63,0.00,8.14131,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,508.362
write,62.98,62.98,62.98,0.00,16123.30,16123.30,16123.30,0.00,8.12935,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,509.061
write,62.73,62.73,62.73,0.00,16057.96,16057.96,16057.96,0.00,8.16243,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,509.759
write,60.81,60.81,60.81,0.00,15567.05,15567.05,15567.05,0.00,8.41983,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,509.759
write,62.56,62.56,62.56,0.00,16014.72,16014.72,16014.72,0.00,8.18447,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,510.457
write,60.67,60.67,60.67,0.00,15532.60,15532.60,15532.60,0.00,8.43851,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,511.156
write,64.73,64.73,64.73,0.00,16570.56,16570.56,16570.56,0.00,7.90993,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,511.156
write,64.80,64.80,64.80,0.00,16588.94,16588.94,16588.94,0.00,7.90117,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,511.854
write,61.11,61.11,61.11,0.00,15644.14,15644.14,15644.14,0.00,8.37835,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,512.552
write,65.35,65.35,65.35,0.00,16728.87,16728.87,16728.87,0.00,7.83508,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,513.25
write,61.55,61.55,61.55,0.00,15755.64,15755.64,15755.64,0.00,8.31905,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,513.25
write,63.77,63.77,63.77,0.00,16324.68,16324.68,16324.68,0.00,8.02907,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,513.949
write,67.00,67.00,67.00,0.00,17152.56,17152.56,17152.56,0.00,7.64154,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,514.647
write,63.95,63.95,63.95,0.00,16370.69,16370.69,16370.69,0.00,8.00650,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,515.345
write,60.79,60.79,60.79,0.00,15561.97,15561.97,15561.97,0.00,8.42259,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,515.345
write,63.31,63.31,63.31,0.00,16206.32,16206.32,16206.32,0.00,8.08771,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,516.044
write,62.42,62.42,62.42,0.00,15979.34,15979.34,15979.34,0.00,8.20259,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,516.742
write,60.32,60.32,60.32,0.00,15442.97,15442.97,15442.97,0.00,8.48748,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,516.742
write,62.86,62.86,62.86,0.00,16092.78,16092.78,16092.78,0.00,8.14477,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,517.44
write,65.32,65.32,65.32,0.00,16721.68,16721.68,16721.68,0.00,7.83845,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,518.139
write,61.54,61.54,61.54,0.00,15755.18,15755.18,15755.18,0.00,8.31930,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,518.837
write,63.66,63.66,63.66,0.00,16296.36,16296.36,16296.36,0.00,8.04302,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,518.837
write,60.00,60.00,60.00,0.00,15360.58,15360.58,15360.58,0.00,8.53301,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,519.535
write,61.75,61.75,61.75,0.00,15807.38,15807.38,15807.38,0.00,8.29182,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,520.233
write,62.99,62.99,62.99,0.00,16125.63,16125.63,16125.63,0.00,8.12818,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,520.233
write,61.44,61.44,61.44,0.00,15729.40,15729.40,15729.40,0.00,8.33293,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,520.932
write,63.16,63.16,63.16,0.00,16168.83,16168.83,16168.83,0.00,8.10646,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,521.63
write,58.59,58.59,58.59,0.00,14998.77,14998.77,14998.77,0.00,8.73885,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,522.328
write,64.10,64.10,64.10,0.00,16409.28,16409.28,16409.28,0.00,7.98768,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,522.328
write,61.45,61.45,61.45,0.00,15731.01,15731.01,15731.01,0.00,8.33208,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,523.027
write,71.93,71.93,71.93,0.00,18414.89,18414.89,18414.89,0.00,7.11772,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,523.725
write,67.89,67.89,67.89,0.00,17379.16,17379.16,17379.16,0.00,7.54191,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,523.725
write,66.84,66.84,66.84,0.00,17109.83,17109.83,17109.83,0.00,7.66063,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,524.423
write,73.30,73.30,73.30,0.00,18765.74,18765.74,18765.74,0.00,6.98464,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,525.122
write,68.44,68.44,68.44,0.00,17521.10,17521.10,17521.10,0.00,7.48081,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,525.82
write,66.45,66.45,66.45,0.00,17010.64,17010.64,17010.64,0.00,7.70529,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,525.82
write,65.99,65.99,65.99,0.00,16893.69,16893.69,16893.69,0.00,7.75864,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,526.518
write,66.77,66.77,66.77,0.00,17092.32,17092.32,17092.32,0.00,7.66847,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,527.216
write,75.00,75.00,75.00,0.00,19199.70,19199.70,19199.70,0.00,6.82677,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,527.915
write,69.04,69.04,69.04,0.00,17673.31,17673.31,17673.31,0.00,7.41638,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,527.915
write,70.24,70.24,70.24,0.00,17980.36,17980.36,17980.36,0.00,7.28973,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,528.613
write,68.75,68.75,68.75,0.00,17598.92,17598.92,17598.92,0.00,7.44773,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,529.311
write,66.12,66.12,66.12,0.00,16926.32,16926.32,16926.32,0.00,7.74368,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,529.311
write,68.34,68.34,68.34,0.00,17494.38,17494.38,17494.38,0.00,7.49223,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,530.01
write,76.09,76.09,76.09,0.00,19479.55,19479.55,19479.55,0.00,6.72870,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,530.708
write,72.48,72.48,72.48,0.00,18554.96,18554.96,18554.96,0.00,7.06399,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,531.406
write,68.54,68.54,68.54,0.00,17545.86,17545.86,17545.86,0.00,7.47025,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,531.406
write,69.63,69.63,69.63,0.00,17825.07,17825.07,17825.07,0.00,7.35324,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,532.105
write,66.77,66.77,66.77,0.00,17093.27,17093.27,17093.27,0.00,7.66805,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,532.803
write,63.18,63.18,63.18,0.00,16174.69,16174.69,16174.69,0.00,8.10353,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,532.803
write,73.59,73.59,73.59,0.00,18838.77,18838.77,18838.77,0.00,6.95757,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,532.803
write,71.60,71.60,71.60,0.00,18329.02,18329.02,18329.02,0.00,7.15106,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,533.501
write,67.44,67.44,67.44,0.00,17265.17,17265.17,17265.17,0.00,7.59170,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,534.199
write,67.87,67.87,67.87,0.00,17374.45,17374.45,17374.45,0.00,7.54395,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,534.898
write,67.10,67.10,67.10,0.00,17176.39,17176.39,17176.39,0.00,7.63094,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,534.898
write,66.27,66.27,66.27,0.00,16965.37,16965.37,16965.37,0.00,7.72586,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,535.596
write,72.02,72.02,72.02,0.00,18438.27,18438.27,18438.27,0.00,7.10869,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,536.294
write,69.63,69.63,69.63,0.00,17824.81,17824.81,17824.81,0.00,7.35334,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,536.294
write,70.61,70.61,70.61,0.00,18074.99,18074.99,18074.99,0.00,7.25157,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,536.993
write,68.94,68.94,68.94,0.00,17647.91,17647.91,17647.91,0.00,7.42706,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,537.691
write,71.55,71.55,71.55,0.00,18316.27,18316.27,18316.27,0.00,7.15604,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,538.389
write,69.27,69.27,69.27,0.00,17731.93,17731.93,17731.93,0.00,7.39186,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,538.389
write,60.42,60.42,60.42,0.00,15467.55,15467.55,15467.55,0.00,8.47400,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,539.088
write,63.45,63.45,63.45,0.00,16243.34,16243.34,16243.34,0.00,8.06928,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,539.088
write,70.99,70.99,70.99,0.00,18173.49,18173.49,18173.49,0.00,7.21227,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,539.088
write,69.15,69.15,69.15,0.00,17702.57,17702.57,17702.57,0.00,7.40412,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,539.786
write,69.07,69.07,69.07,0.00,17682.89,17682.89,17682.89,0.00,7.41236,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,540.484
write,71.48,71.48,71.48,0.00,18299.41,18299.41,18299.41,0.00,7.16264,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,540.484
write,67.40,67.40,67.40,0.00,17253.31,17253.31,17253.31,0.00,7.59692,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,541.183
write,70.01,70.01,70.01,0.00,17923.39,17923.39,17923.39,0.00,7.31290,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,541.881
write,68.29,68.29,68.29,0.00,17480.98,17480.98,17480.98,0.00,7.49798,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,541.881
write,68.14,68.14,68.14,0.00,17442.80,17442.80,17442.80,0.00,7.51439,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,542.579
write,71.20,71.20,71.20,0.00,18226.06,18226.06,18226.06,0.00,7.19146,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,543.277
write,67.42,67.42,67.42,0.00,17260.44,17260.44,17260.44,0.00,7.59378,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,543.976
write,70.40,70.40,70.40,0.00,18021.66,18021.66,18021.66,0.00,7.27303,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,543.976
write,68.09,68.09,68.09,0.00,17430.71,17430.71,17430.71,0.00,7.51960,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,544.674
write,69.35,69.35,69.35,0.00,17753.96,17753.96,17753.96,0.00,7.38269,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,545.372
write,70.45,70.45,70.45,0.00,18034.37,18034.37,18034.37,0.00,7.26790,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,545.372
write,69.74,69.74,69.74,0.00,17854.06,17854.06,17854.06,0.00,7.34130,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,546.071
write,73.41,73.41,73.41,0.00,18793.26,18793.26,18793.26,0.00,6.97442,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,546.769
write,68.40,68.40,68.40,0.00,17511.25,17511.25,17511.25,0.00,7.48501,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,547.467
write,69.41,69.41,69.41,0.00,17769.70,17769.70,17769.70,0.00,7.37615,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,547.467
write,72.88,72.88,72.88,0.00,18657.57,18657.57,18657.57,0.00,7.02514,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,548.165
write,72.89,72.89,72.89,0.00,18659.70,18659.70,18659.70,0.00,7.02434,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,548.864
write,74.16,74.16,74.16,0.00,18984.20,18984.20,18984.20,0.00,6.90427,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,548.864
write,72.60,72.60,72.60,0.00,18586.26,18586.26,18586.26,0.00,7.05209,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,549.562
write,73.21,73.21,73.21,0.00,18741.22,18741.22,18741.22,0.00,6.99378,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,550.26
write,77.85,77.85,77.85,0.00,19928.92,19928.92,19928.92,0.00,6.57698,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,550.959
write,72.95,72.95,72.95,0.00,18676.34,18676.34,18676.34,0.00,7.01808,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,550.959
write,82.46,82.46,82.46,0.00,21110.30,21110.30,21110.30,0.00,6.20891,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,551.657
write,66.77,66.77,66.77,0.00,17092.22,17092.22,17092.22,0.00,7.66852,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,552.355
write,65.61,65.61,65.61,0.00,16795.50,16795.50,16795.50,0.00,7.80400,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,552.355
write,67.76,67.76,67.76,0.00,17345.58,17345.58,17345.58,0.00,7.55651,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,552.355
write,80.07,80.07,80.07,0.00,20496.71,20496.71,20496.71,0.00,6.39478,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,553.054
write,70.28,70.28,70.28,0.00,17992.47,17992.47,17992.47,0.00,7.28482,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,553.752
write,76.09,76.09,76.09,0.00,19479.69,19479.69,19479.69,0.00,6.72865,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,554.45
write,71.30,71.30,71.30,0.00,18252.41,18252.41,18252.41,0.00,7.18108,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,554.45
write,73.15,73.15,73.15,0.00,18726.20,18726.20,18726.20,0.00,6.99939,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,555.149
write,70.54,70.54,70.54,0.00,18058.66,18058.66,18058.66,0.00,7.25813,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,555.847
write,73.18,73.18,73.18,0.00,18734.97,18734.97,18734.97,0.00,6.99612,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,556.545
write,71.85,71.85,71.85,0.00,18392.72,18392.72,18392.72,0.00,7.12630,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,556.545
write,73.39,73.39,73.39,0.00,18788.58,18788.58,18788.58,0.00,6.97615,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,557.243
write,71.80,71.80,71.80,0.00,18380.67,18380.67,18380.67,0.00,7.13097,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,557.942
write,69.05,69.05,69.05,0.00,17675.57,17675.57,17675.57,0.00,7.41543,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,557.942
write,67.63,67.63,67.63,0.00,17314.17,17314.17,17314.17,0.00,7.57022,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,558.64
write,73.42,73.42,73.42,0.00,18794.68,18794.68,18794.68,0.00,6.97389,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,559.338
write,68.54,68.54,68.54,0.00,17546.59,17546.59,17546.59,0.00,7.46994,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,560.037
write,69.88,69.88,69.88,0.00,17888.34,17888.34,17888.34,0.00,7.32723,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,560.037
write,70.73,70.73,70.73,0.00,18107.89,18107.89,18107.89,0.00,7.23839,0,16,16,1,0,0,1,0,0,8192,4096,4096,512.0,POSIX,0,560.735
